SVC_NUM,DIR,ROUT_SEQ,BS_CODE,DISTANCE
961,1,51,11069,21.7
961,1,52,11059,22.1
961,1,53,11049,22.5
961,1,54,11039,22.9
961,1,55,11029,23.3
961,1,56,11019,23.9
961,1,57,10139,24.2
961,1,58,10119,24.6
961,1,59,10109,24.8
961,1,60,10099,25.3
961,1,61,10089,25.8
961,1,62,10079,26.4
961,1,63,10069,26.8
961,1,64,10059,27.1
961,1,65,10049,27.4
961,1,66,10039,27.7
961,1,67,10018,28
961,1,68,5013,28.8
961,1,69,5023,29.2
961,1,70,4222,29.5
961,1,71,2181,30.1
961,1,72,1611,31
961,1,73,1621,31.2
961,1,74,1511,31.5
961,1,75,1521,31.8
961,1,76,1411,32.1
961,1,77,1421,32.4
961,1,78,1341,32.9
961,1,79,7371,33.3
961,1,80,60011,33.9
961,1,81,60059,34.3
961,1,82,80109,35
961,1,83,80009,35.6
961,2,1,80009,0
961,2,2,80101,0.4
961,2,3,60051,1.1
961,2,4,60019,1.5
961,2,5,7369,1.8
961,2,6,7379,2.1
961,2,7,1339,2.3
961,2,8,1329,2.7
961,2,9,1239,3.2
961,2,10,1529,3.6
961,2,11,1519,3.8
961,2,12,1629,4.2
961,2,13,1619,4.5
961,2,14,E0402,-
961,2,15,E8000,-
961,2,16,E0401,-
961,2,17,4168,5.6
961,2,18,4249,5.8
961,2,19,5029,6.2
961,2,20,5131,6.8
961,2,21,5039,7.3
961,2,22,5019,7.6
961,2,23,10011,8.2
961,2,24,10041,8.5
961,2,25,10051,8.9
961,2,26,10061,9.2
961,2,27,10071,9.6
961,2,28,10501,9.8
961,2,29,10081,10.1
961,2,30,10091,10.7
961,2,31,10101,11.2
961,2,32,10111,11.7
961,2,33,10131,12
961,2,34,11021,12.7
961,2,35,11031,13
961,2,36,11041,13.7
961,2,37,11051,14.1
961,2,38,11061,14.5
961,2,39,11071,14.9
961,2,40,11081,15.2
961,2,41,11091,15.6
961,2,42,11101,16.1
961,2,43,11111,16.4
961,2,44,41101,16.5
961,2,45,41111,16.9
961,2,46,41031,17.3
961,2,47,41041,17.5
961,2,48,41051,17.9
961,2,49,41061,18.1
961,2,50,41071,18.5
961,2,51,41081,19
961,2,52,42011,19.4
961,2,53,42021,19.7
961,2,54,42031,20
961,2,55,42041,20.4
961,2,56,42051,20.9
961,2,57,42061,21.2
961,2,58,42071,21.7
961,2,59,42091,22.2
961,2,60,42111,22.7
961,2,61,43011,22.9
961,2,62,43021,23.4
961,2,63,43041,24
961,2,64,43051,24.4
961,2,65,43061,24.8
961,2,66,43071,25.1
961,2,67,43081,25.4
961,2,68,43091,25.8
961,2,69,43111,26.1
961,2,70,44011,26.3
961,2,71,44021,26.6
961,2,72,44041,27
961,2,73,44051,27.5
961,2,74,44061,27.8
961,2,75,45011,28.2
961,2,76,45021,28.7
961,2,77,45031,29
961,2,78,45041,29.5
961,2,79,45051,29.9
961,2,80,45061,30.3
961,2,81,45071,30.5
961,2,82,45081,30.7
961,2,83,45091,31.1
961,2,84,45101,31.6
961,2,85,45111,32
961,2,86,45121,32.4
961,2,87,45131,32.7
961,2,88,46389,33.5
961,2,89,46499,34.2
961,2,90,46521,34.4
961,2,91,46531,34.8
961,2,92,46541,35.2
961,2,93,46009,35.9
961C,1,1,46009,0
961C,1,2,46549,0.9
961C,1,3,46539,1.3
961C,1,4,46529,1.7
961C,1,5,46491,2
961C,1,6,46381,2.7
961C,1,7,45139,3.4
961C,1,8,45129,3.8
961C,1,9,45119,4.2
961C,1,10,45109,4.7
961C,1,11,45099,5.2
961C,1,12,45079,5.6
961C,1,13,45069,6
961C,1,14,45059,6.4
961C,1,15,45049,7.1
961C,1,16,45039,7.3
961C,1,17,45029,7.6
961C,1,18,45019,8.1
961C,1,19,44069,8.4
961C,1,20,44059,8.6
961C,1,21,44049,9.1
961C,1,22,44029,9.5
961C,1,23,44019,9.7
961C,1,24,43119,10
961C,1,25,43109,10.4
961C,1,26,43089,10.7
961C,1,27,43069,11.2
961C,1,28,43059,11.6
961C,1,29,43049,12
961C,1,30,43029,12.5
961C,1,31,43019,12.9
961C,1,32,42119,13.3
961C,1,33,42109,13.8
961C,1,34,42089,14.2
961C,1,35,42059,14.8
961C,1,36,42049,15.1
961C,1,37,42039,15.5
961C,1,38,42029,16
961C,1,39,42019,16.5
961C,1,40,41089,17
961C,1,41,41079,17.4
961C,1,42,41069,18
961C,1,43,41049,18.4
961C,1,44,41119,19.2
961C,1,45,41109,19.5
961C,1,46,11119,19.8
961C,1,47,11109,20.2
961C,1,48,11099,20.5
961C,1,49,11089,20.9
961C,1,50,11079,21.4
961C,1,51,11069,21.7
961C,1,52,11059,22.1
961C,1,53,11049,22.5
961C,1,54,11039,22.9
961C,1,55,11029,23.3
961C,1,56,11019,23.9
961C,1,57,10139,24.2
961C,1,58,10119,24.6
961C,1,59,10109,24.8
961C,1,60,10099,25.3
961C,1,61,10089,25.8
961C,1,62,10079,26.4
961C,1,63,10069,26.8
961C,1,64,10059,27.1
961C,1,65,10049,27.4
961C,1,66,10039,27.7
961C,1,67,10018,28
961C,1,68,5013,28.8
961C,1,69,5023,29.2
961C,1,70,4222,29.5
961C,1,71,2181,30.1
961C,1,72,2089,31.4
961C,1,73,2101,32.1
961C,1,74,2051,32.5
961C,1,75,2061,32.8
961C,1,76,1611,33.6
961C,1,77,1621,33.8
961C,1,78,1511,34.1
961C,1,79,1521,34.4
961C,1,80,1411,34.7
961C,1,81,1421,35
961C,1,82,1341,35.5
961C,1,83,7371,35.9
961C,1,84,60011,36.5
961C,1,85,60059,36.9
961C,1,86,80109,37.6
961C,1,87,80009,38.2
961C,2,1,80009,0
961C,2,2,80101,0.4
961C,2,3,60051,1.1
961C,2,4,60019,1.5
961C,2,5,7369,1.8
961C,2,6,7379,2.1
961C,2,7,1339,2.3
961C,2,8,1329,2.7
961C,2,9,1239,3.2
961C,2,10,1529,3.6
961C,2,11,1519,3.8
961C,2,12,1629,4.2
961C,2,13,1619,4.5
961C,2,14,2089,5.2
961C,2,15,2101,5.9
961C,2,16,2051,6.3
961C,2,17,2061,6.6
961C,2,18,4168,7.4
961C,2,19,4249,7.6
961C,2,20,5029,8
961C,2,21,5131,8.6
961C,2,22,5039,9.1
961C,2,23,5019,9.4
961C,2,24,10011,10
961C,2,25,10041,10.3
961C,2,26,10051,10.7
961C,2,27,10061,11
961C,2,28,10071,11.4
961C,2,29,10501,11.6
961C,2,30,10081,11.9
961C,2,31,10091,12.5
961C,2,32,10101,13
961C,2,33,10111,13.5
961C,2,34,10131,13.8
961C,2,35,11021,14.5
961C,2,36,11031,14.8
961C,2,37,11041,15.5
961C,2,38,11051,15.9
961C,2,39,11061,16.3
961C,2,40,11071,16.7
961C,2,41,11081,17
961C,2,42,11091,17.4
961C,2,43,11101,17.9
961C,2,44,11111,18.2
961C,2,45,41101,18.3
961C,2,46,41111,18.7
961C,2,47,41031,19.1
961C,2,48,41041,19.3
961C,2,49,41051,19.7
961C,2,50,41061,19.9
961C,2,51,41071,20.3
961C,2,52,41081,20.8
961C,2,53,42011,21.2
961C,2,54,42021,21.5
961C,2,55,42031,21.8
961C,2,56,42041,22.2
961C,2,57,42051,22.7
961C,2,58,42061,23
961C,2,59,42071,23.5
961C,2,60,42091,24
961C,2,61,42111,24.5
961C,2,62,43011,24.7
961C,2,63,43021,25.2
961C,2,64,43041,25.8
961C,2,65,43051,26.2
961C,2,66,43061,26.6
961C,2,67,43071,26.9
961C,2,68,43081,27.2
961C,2,69,43091,27.6
961C,2,70,43111,27.9
961C,2,71,44011,28.1
961C,2,72,44021,28.4
961C,2,73,44041,28.8
961C,2,74,44051,29.3
961C,2,75,44061,29.6
961C,2,76,45011,30
961C,2,77,45021,30.5
961C,2,78,45031,30.8
961C,2,79,45041,31.3
961C,2,80,45051,31.7
961C,2,81,45061,32.1
961C,2,82,45071,32.3
961C,2,83,45081,32.5
961C,2,84,45091,32.9
961C,2,85,45101,33.4
961C,2,86,45111,33.8
961C,2,87,45121,34.2
961C,2,88,45131,34.5
961C,2,89,46389,35.3
961C,2,90,46499,36
961C,2,91,46521,36.2
961C,2,92,46531,36.6
961C,2,93,46541,37
961C,2,94,46009,37.7
962,1,1,46009,0
962,1,2,46631,0.6
962,1,3,46641,0.9
962,1,4,47581,1.3
962,1,5,47571,1.7
962,1,6,47561,2
962,1,7,47551,2.4
962,1,8,47541,2.9
962,1,9,47591,3.1
962,1,10,47601,3.5
962,1,11,47611,3.9
962,1,12,47621,4.4
962,1,13,58381,4.8
962,1,14,58271,5
962,1,15,58281,5.3
962,1,16,58371,5.7
962,1,17,58299,6
962,1,18,58259,6.2
962,1,19,58319,6.5
962,1,20,58349,6.9
962,1,21,58359,7.4
962,1,22,58459,7.9
962,1,23,58369,8.5
962,1,24,58361,8.7
962,1,25,58451,9.2
962,1,26,58351,9.7
962,1,27,58341,10.1
962,1,28,58311,10.5
962,1,29,58251,10.8
962,1,30,58291,11.1
962,1,31,58379,11.4
962,1,32,58289,11.7
962,1,33,58279,12
962,1,34,58389,12.3
962,1,35,47629,12.7
962,1,36,47619,13.1
962,1,37,47609,13.6
962,1,38,47599,13.9
962,1,39,47549,14.1
962,1,40,47559,14.5
962,1,41,47569,14.9
962,1,42,47579,15.3
962,1,43,47589,15.7
962,1,44,46649,16
962,1,45,46639,16.5
962,1,46,46009,16.9
963,1,1,46009,0
963,1,2,46549,0.9
963,1,3,46539,1.3
963,1,4,46529,1.7
963,1,5,46491,2
963,1,6,BKE,-
963,1,7,44269,9.4
963,1,8,44229,9.8
963,1,9,44219,10.1
963,1,10,44209,10.4
963,1,11,44631,10.9
963,1,12,44259,11.1
963,1,13,44029,11.4
963,1,14,44019,11.6
963,1,15,43119,11.9
963,1,16,43109,12.3
963,1,17,43089,12.6
963,1,18,43279,13.4
963,1,19,43268,13.7
963,1,20,43259,14.1
963,1,21,43249,14.3
963,1,22,43239,14.7
963,1,23,E4302,-
963,1,24,43161,15.5
963,1,25,43189,15.8
963,1,26,43619,16.2
963,1,27,43629,16.4
963,1,28,42319,16.8
963,1,29,28109,17.5
963,1,30,28189,17.9
963,1,31,28019,18.6
963,1,32,20109,19.2
963,1,33,17051,19.6
963,1,34,20019,20.1
963,1,35,17149,20.4
963,1,36,17139,20.8
963,1,37,17129,21.4
963,1,38,16099,22.5
963,1,39,18079,23.4
963,1,40,18109,23.8
963,1,41,18049,24.6
963,1,42,18019,26.4
963,1,43,15059,26.9
963,1,44,15049,27.2
963,1,45,14189,27.6
963,1,46,14179,27.9
963,1,47,14169,28.3
963,1,48,14159,28.8
963,1,49,14139,29.2
963,1,50,14009,29.6
963,2,1,14009,0
963,2,2,14131,0.4
963,2,3,14151,0.9
963,2,4,14161,1.4
963,2,5,14171,1.7
963,2,6,15041,2.4
963,2,7,15051,2.7
963,2,8,18011,3.2
963,2,9,18041,4.6
963,2,10,18131,4.8
963,2,11,18101,5.6
963,2,12,18071,6
963,2,13,16091,6.7
963,2,14,17121,8
963,2,15,17131,8.5
963,2,16,17141,8.9
963,2,17,17059,9.8
963,2,18,20101,10.2
963,2,19,28011,10.8
963,2,20,28181,11.6
963,2,21,28101,12
963,2,22,42311,12.7
963,2,23,43621,13.1
963,2,24,43611,13.4
963,2,25,43181,13.7
963,2,26,43169,14.1
963,2,27,E4302,-
963,2,28,43231,14.9
963,2,29,43241,15.2
963,2,30,43251,15.5
963,2,31,43261,15.9
963,2,32,43271,16.2
963,2,33,43071,16.7
963,2,34,43081,17
963,2,35,43091,17.4
963,2,36,43111,17.7
963,2,37,44011,17.9
963,2,38,44021,18.2
963,2,39,44251,18.7
963,2,40,44639,18.9
963,2,41,44201,19.5
963,2,42,44211,19.8
963,2,43,44221,20.1
963,2,44,44261,20.6
963,2,45,BKE,-
963,2,46,46499,27.6
963,2,47,46521,27.8
963,2,48,46531,28.2
963,2,49,46541,28.6
963,2,50,46009,29.3
963E,1,1,46009,0
963E,1,2,46549,0.9
963E,1,3,46539,1.3
963E,1,4,46529,1.7
963E,1,5,46491,2
963E,1,6,BKE,-
963E,1,7,44269,9.4
963E,1,8,44229,9.8
963E,1,9,44219,10.1
963E,1,10,44209,10.4
963E,1,11,44631,10.9
963E,1,12,44259,11.1
963E,1,13,E4300,-
963E,1,14,E4305,-
963E,1,15,43268,13.7
963E,1,16,E4302,-
963E,1,17,43161,15.5
963E,1,18,43189,15.8
963E,1,19,43619,16.2
963E,1,20,PIE,-
963E,1,21,E1702,-
963E,1,22,AYE,-
963E,1,23,16099,22.8
963E,1,24,18079,23.7
963E,1,25,18109,24.1
963E,1,26,18049,24.9
963E,1,27,E1500,-
963E,1,28,15059,27.2
963E,1,29,15049,27.5
963E,1,30,E1401,-
963E,1,31,14009,29.9
963E,2,1,14009,0
963E,2,2,E1401,-
963E,2,3,15041,2.4
963E,2,4,15051,2.7
963E,2,5,18131,4.8
963E,2,6,18101,5.6
963E,2,7,18071,6
963E,2,8,16091,6.7
963E,2,9,E1702,-
963E,2,10,PIE,-
963E,2,11,43611,13.3
963E,2,12,43181,13.6
963E,2,13,43169,14
963E,2,14,E4302,-
963E,2,15,43261,15.8
963E,2,16,E4305,-
963E,2,17,E4300,-
963E,2,18,44251,18.6
963E,2,19,44639,18.8
963E,2,20,44201,19.4
963E,2,21,44211,19.7
963E,2,22,44221,20
963E,2,23,44261,20.5
963E,2,24,BKE,-
963E,2,25,46499,27.5
963E,2,26,46521,27.7
963E,2,27,46531,28.1
963E,2,28,46541,28.5
963E,2,29,46009,29.2
963R,1,1,46009,0
963R,1,2,46549,0.9
963R,1,3,46539,1.3
963R,1,4,46529,1.7
963R,1,5,46491,2
963R,1,6,BKE,-
963R,1,7,44269,9.4
963R,1,8,44229,9.8
963R,1,9,44219,10.1
963R,1,10,44209,10.4
963R,1,11,44631,10.9
963R,1,12,44259,11.1
963R,1,13,E4300,-
963R,1,14,E4305,-
963R,1,15,43268,13.7
963R,1,16,43249,14.3
963R,1,17,E4302,-
963R,1,18,43161,15.5
963R,1,19,43189,15.8
963R,1,20,43619,16.2
963R,1,21,E2810,-
963R,1,22,20109,19.2
963R,1,23,17051,19.6
963R,1,24,20019,20.1
963R,1,25,17149,20.4
963R,1,26,17139,20.8
963R,1,27,17129,21.4
963R,1,28,AYE,-
963R,1,29,15049,27.2
963R,1,30,14169,28.3
963R,1,31,14129,29.7
963R,1,32,14519,32.2
963R,2,1,14519,0
963R,2,2,14121,2.3
963R,2,3,14161,3.7
963R,2,4,15041,4.7
963R,2,5,AYE,-
963R,2,6,17121,10.3
963R,2,7,17131,10.8
963R,2,8,17141,11.2
963R,2,9,17059,12.1
963R,2,10,20101,12.5
963R,2,11,E2810,-
963R,2,12,43611,15.7
963R,2,13,43181,16
963R,2,14,43169,16.4
963R,2,15,E4302,-
963R,2,16,43241,17.5
963R,2,17,43261,18.2
963R,2,18,E4305,-
963R,2,19,E4300,-
963R,2,20,44251,21
963R,2,21,44639,21.2
963R,2,22,44201,21.8
963R,2,23,44211,22.1
963R,2,24,44221,22.4
963R,2,25,44261,22.9
963R,2,26,BKE,-
963R,2,27,46499,29.9
963R,2,28,46521,30.1
963R,2,29,46531,30.5
963R,2,30,46541,30.9
963R,2,31,46009,31.6
964,1,1,46009,0
964,1,2,46281,0.5
964,1,3,46391,0.9
964,1,4,46761,1.4
964,1,5,46771,1.8
964,1,6,46781,2.1
964,1,7,46791,2.5
964,1,8,46801,2.7
964,1,9,46471,2.9
964,1,10,46481,3.3
964,1,11,46881,3.9
964,1,12,46891,4.2
964,1,13,46901,4.5
964,1,14,46911,4.9
964,1,15,46921,5.3
964,1,16,46931,5.7
964,1,17,46941,6
964,1,18,46489,6.5
964,1,19,46479,6.9
964,1,20,46809,7.3
964,1,21,46799,7.5
964,1,22,46789,7.8
964,1,23,46779,8.2
964,1,24,46769,8.6
964,1,25,46399,9
964,1,26,46289,9.4
964,1,27,46009,9.9
965,1,1,46009,0
965,1,2,46281,0.5
965,1,3,46391,0.9
965,1,4,46761,1.4
965,1,5,46771,1.8
965,1,6,47601,2.2
965,1,7,47611,2.6
965,1,8,58301,3.2
965,1,9,E4609,-
965,1,10,59279,5.7
965,1,11,59269,6
965,1,12,59259,6.4
965,1,13,59099,6.9
965,1,14,59073,7.4
965,1,15,59069,7.6
965,1,16,59059,8.3
965,1,17,59049,8.8
965,1,18,59039,9.2
965,1,19,59029,9.8
965,1,20,59019,10.6
965,1,21,55289,11.1
965,1,22,SLE,-
965,1,23,TPE,-
965,1,24,65069,20.2
965,1,25,67251,20.5
965,1,26,67241,20.8
965,1,27,67181,21
965,1,28,67009,21.5
965,1,29,67189,21.9
965,1,30,67249,22.3
965,1,31,67259,22.6
965,1,32,65061,22.8
965,1,33,TPE,-
965,1,34,SLE,-
965,1,35,55281,32
965,1,36,59011,32.5
965,1,37,59021,33.4
965,1,38,59031,33.8
965,1,39,59041,34.2
965,1,40,59051,34.6
965,1,41,59061,35.3
965,1,42,59079,35.7
965,1,43,59091,36
965,1,44,59251,36.6
965,1,45,59261,36.9
965,1,46,59271,37.3
965,1,47,E4609,-
965,1,48,58309,39.8
965,1,49,47619,40.2
965,1,50,47609,40.7
965,1,51,46779,41
965,1,52,46769,41.4
965,1,53,46399,41.8
965,1,54,46289,42.2
965,1,55,46009,42.7
966,1,1,46009,0
966,1,2,46549,0.9
966,1,3,46539,1.3
966,1,4,46529,1.7
966,1,5,46491,2
966,1,6,BKE,-
966,1,7,44269,9.4
966,1,8,44229,9.8
966,1,9,44371,10.3
966,1,10,44381,10.6
966,1,11,44351,11.1
966,1,12,44361,11.3
966,1,13,E4502,-
966,1,14,BKE,-
966,1,15,PIE,-
966,1,16,51091,19.8
966,1,17,51101,20.2
966,1,18,52071,21
966,1,19,E5207,-
966,1,20,52081,22.9
966,1,21,60081,23.6
966,1,22,60071,24.1
966,1,23,60061,24.7
966,1,24,PIE,-
966,1,25,83119,28.9
966,1,26,83109,29.1
966,1,27,83299,29.8
966,1,28,83319,30.2
966,1,29,83309,30.5
966,1,30,92279,31
966,1,31,92059,31.4
966,1,32,92049,31.7
966,1,33,92041,32.8
966,1,34,92051,33.2
966,1,35,92271,33.5
966,1,36,83301,33.8
966,1,37,83311,34.2
966,1,38,83291,34.5
966,1,39,83101,35.2
966,1,40,83111,35.5
966,1,41,PIE,-
966,1,42,60069,39.6
966,1,43,60079,40.1
966,1,44,E6001,-
966,1,45,60181,40.8
966,1,46,60089,41.1
966,1,47,52089,41.8
966,1,48,E5207,-
966,1,49,52079,43.7
966,1,50,51099,44.9
966,1,51,PIE,-
966,1,52,BKE,-
966,1,53,E4502,-
966,1,54,44369,53.5
966,1,55,44359,53.7
966,1,56,44389,54.2
966,1,57,44379,54.5
966,1,58,44221,55
966,1,59,44261,55.5
966,1,60,BKE,-
966,1,61,46499,62.5
966,1,62,46521,62.7
966,1,63,46531,63.1
966,1,64,46541,63.5
966,1,65,46009,64.2
969,1,1,46009,0
969,1,2,46281,0.5
969,1,3,46391,0.9
969,1,4,46761,1.4
969,1,5,46771,1.8
969,1,6,47601,2.2
969,1,7,47611,2.6
969,1,8,58301,3.2
969,1,9,E4609,-
969,1,10,57129,5.5
969,1,11,57119,5.8
969,1,12,59119,6
969,1,13,59149,6.5
969,1,14,59073,7.1
969,1,15,59069,7.3
969,1,16,59059,8
969,1,17,59049,8.5
969,1,18,59039,8.9
969,1,19,59029,9.5
969,1,20,59019,10.3
969,1,21,55289,10.8
969,1,22,SLE,-
969,1,23,TPE,-
969,1,24,E7507,-
969,1,25,E7604,-
969,1,26,E7603,-
969,1,27,E7509,-
969,1,28,75009,27.6
969,2,1,75009,0
969,2,2,E7509,-
969,2,3,E7603,-
969,2,4,E7604,-
969,2,5,E7507,-
969,2,6,TPE,-
969,2,7,SLE,-
969,2,8,55281,17
969,2,9,59011,17.5
969,2,10,59021,18.4
969,2,11,59031,18.8
969,2,12,59041,19.2
969,2,13,59051,19.6
969,2,14,59061,20.3
969,2,15,59079,20.7
969,2,16,59141,21.1
969,2,17,59111,21.5
969,2,18,57111,21.9
969,2,19,57121,22.2
969,2,20,E4609,-
969,2,21,58309,24.5
969,2,22,47619,24.9
969,2,23,47609,25.4
969,2,24,46779,25.7
969,2,25,46769,26.1
969,2,26,46399,26.5
969,2,27,46289,26.9
969,2,28,46009,27.4
970,1,1,45009,0
970,1,2,E4500,-
970,1,3,44199,0.5
970,1,4,44249,0.8
970,1,5,44259,1.2
970,1,6,44029,1.5
970,1,7,44019,1.7
970,1,8,43119,2
970,1,9,43109,2.4
970,1,10,43089,2.7
970,1,11,43279,3.5
970,1,12,43268,3.8
970,1,13,43259,4.2
970,1,14,43249,4.4
970,1,15,43239,4.8
970,1,16,43229,5.3
970,1,17,43209,5.9
970,1,18,42199,6.4
970,1,19,42189,6.7
970,1,20,42179,7
970,1,21,42169,7.4
970,1,22,42159,7.6
970,1,23,42259,7.8
970,1,24,42089,8.2
970,1,25,42059,8.8
970,1,26,42049,9.1
970,1,27,42039,9.5
970,1,28,42029,10
970,1,29,42129,11.1
970,1,30,42139,11.3
970,1,31,11349,11.7
970,1,32,11339,11.9
970,1,33,11329,12.1
970,1,34,11319,12.4
970,1,35,11309,12.6
970,1,36,11289,13
970,1,37,11279,13.3
970,1,38,11269,13.8
970,1,39,11419,14.1
970,1,40,11409,14.5
970,1,41,11179,14.7
970,1,42,11169,15.3
970,1,43,11159,16.1
970,1,44,11149,16.5
970,1,45,11139,16.8
970,1,46,10299,17.3
970,1,47,10289,17.6
970,1,48,10279,18
970,1,49,10269,18.3
970,1,50,10249,18.7
970,1,51,E1000,-
970,1,52,13051,19.2
970,1,53,13062,19.5
970,1,54,13139,20
970,1,55,13119,20.2
970,1,56,6129,20.6
970,1,57,6069,21.1
970,1,58,6049,21.3
970,1,59,6029,21.8
970,1,60,5012,22.2
970,1,61,5013,22.6
970,1,62,5129,23.1
970,1,63,5319,23.5
970,1,64,3059,24.1
970,1,65,3129,24.5
970,1,66,3218,25.1
970,1,67,3219,25.3
970,2,1,3239,0
970,2,2,3211,0.2
970,2,3,3223,0.6
970,2,4,3151,1
970,2,5,3041,1.4
970,2,6,5131,1.9
970,2,7,5039,2.4
970,2,8,5019,2.7
970,2,9,6011,3.2
970,2,10,6051,3.8
970,2,11,6071,4
970,2,12,6081,4.2
970,2,13,6131,4.7
970,2,14,13121,5
970,2,15,13069,5.3
970,2,16,13059,5.6
970,2,17,10519,5.8
970,2,18,10241,6.2
970,2,19,10261,6.6
970,2,20,10271,6.9
970,2,21,10281,7.3
970,2,22,10291,7.7
970,2,23,11141,8.4
970,2,24,11151,9
970,2,25,11161,9.6
970,2,26,11171,10.1
970,2,27,11401,10.6
970,2,28,11261,11.1
970,2,29,11271,11.7
970,2,30,11301,12.2
970,2,31,11311,12.5
970,2,32,11321,12.7
970,2,33,11331,13
970,2,34,11341,13.3
970,2,35,42131,13.7
970,2,36,42011,14.1
970,2,37,42021,14.4
970,2,38,42031,14.7
970,2,39,42041,15.1
970,2,40,42051,15.6
970,2,41,42061,15.9
970,2,42,42071,16.4
970,2,43,42151,16.7
970,2,44,42161,17
970,2,45,42171,17.4
970,2,46,42181,17.7
970,2,47,42191,18.1
970,2,48,43201,18.4
970,2,49,43221,19.1
970,2,50,43231,19.7
970,2,51,43241,20
970,2,52,43251,20.3
970,2,53,43261,20.7
970,2,54,43271,21
970,2,55,43071,21.5
970,2,56,43081,21.8
970,2,57,43091,22.2
970,2,58,43111,22.5
970,2,59,44011,22.7
970,2,60,44021,23
970,2,61,44251,23.5
970,2,62,44241,23.9
970,2,63,44191,24.3
970,2,64,E4500,-
970,2,65,45008,24.8
970,2,66,45009,24.9
971E,1,1,45009,0
971E,1,2,E4501,-
971E,1,3,44641,0.6
971E,1,4,44651,1
971E,1,5,44661,1.3
971E,1,6,44611,1.8
971E,1,7,44691,2.4
971E,1,8,44771,2.9
971E,1,9,44329,4
971E,1,10,E4408,-
971E,1,11,BKE,-
971E,1,12,PIE,-
971E,1,13,40239,14.3
971E,1,14,E4022,-
971E,1,15,9219,16.6
971E,1,16,9047,17
971E,1,17,9037,17.5
971E,1,18,8138,18.2
971E,1,19,8057,18.6
971E,1,20,E0402,-
971E,1,21,2119,20.2
971E,1,22,3019,21.2
971E,1,23,3059,21.6
971E,1,24,3129,22.1
971E,1,25,3217,22.5
971E,1,26,E0323,-
971E,1,27,3223,23.1
971E,1,28,3151,23.5
971E,1,29,3021,24
971E,2,1,3223,0
971E,2,2,3151,0.4
971E,2,3,3021,0.9
971E,2,4,E0302,-
971E,2,5,3011,1.5
971E,2,6,2111,2.1
971E,2,7,4111,2.7
971E,2,8,4121,3.1
971E,2,9,8041,3.4
971E,2,10,8031,3.7
971E,2,11,8111,4.2
971E,2,12,8121,4.5
971E,2,13,9059,4.8
971E,2,14,E0911,-
971E,2,15,E1300,-
971E,2,16,9213,6.1
971E,2,17,E4022,-
971E,2,18,40231,8.3
971E,2,19,PIE,-
971E,2,20,BKE,-
971E,2,21,E4408,-
971E,2,22,44321,18.2
971E,2,23,44331,18.5
971E,2,24,44341,18.8
971E,2,25,44779,19.2
971E,2,26,44699,19.8
971E,2,27,44619,20.4
971E,2,28,44669,20.9
971E,2,29,44659,21.2
971E,2,30,44649,21.5
971E,2,31,E4501,-
971E,2,32,E4500,-
971E,2,33,45008,22.2
971E,2,34,45009,22.3
975,1,1,45009,0
975,1,2,E4500,-
975,1,3,E4501,-
975,1,4,44259,0.5
975,1,5,44149,1.2
975,1,6,44271,1.5
975,1,7,44281,1.9
975,1,8,44291,2.2
975,1,9,44391,2.6
975,1,10,44531,3.2
975,1,11,44461,3.5
975,1,12,44521,3.7
975,1,13,44511,4
975,1,14,44689,4.3
975,1,15,44079,4.6
975,1,16,30089,4.9
975,1,17,30099,5.5
975,1,18,30059,6.4
975,1,19,30049,6.6
975,1,20,30039,7.1
975,1,21,30029,7.4
975,1,22,30019,7.9
975,1,23,31199,8.4
975,1,24,31189,8.9
975,1,25,31179,9.2
975,1,26,31169,9.4
975,1,27,31159,10
975,1,28,31061,10.4
975,1,29,31071,10.7
975,1,30,31081,11
975,1,31,34101,11.5
975,1,32,32101,11.6
975,1,33,32111,13.1
975,1,34,32031,13.6
975,1,35,32041,13.8
975,1,36,32051,14.4
975,1,37,32061,14.7
975,1,38,32071,15.2
975,1,39,32081,15.4
975,1,40,33011,15.6
975,1,41,33021,15.9
975,1,42,33031,16.2
975,1,43,33041,16.7
975,1,44,33051,17
975,1,45,34011,17.4
975,1,46,34021,17.6
975,1,47,34031,17.9
975,1,48,34041,18.1
975,1,49,34051,18.4
975,1,50,34009,18.6
975,1,51,34059,18.8
975,1,52,34049,19.1
975,1,53,34039,19.4
975,1,54,34029,19.6
975,1,55,34019,19.9
975,1,56,33059,20.3
975,1,57,33049,20.6
975,1,58,33039,21
975,1,59,33029,21.3
975,1,60,33019,21.5
975,1,61,32089,21.8
975,1,62,32079,22
975,1,63,32069,22.5
975,1,64,32059,22.7
975,1,65,32049,23.2
975,1,66,32039,23.4
975,1,67,32119,23.9
975,1,68,32109,25.3
975,1,69,34109,25.5
975,1,70,31089,26.1
975,1,71,31079,26.4
975,1,72,31069,26.7
975,1,73,31151,26.9
975,1,74,31161,27.7
975,1,75,31171,27.9
975,1,76,31181,28.1
975,1,77,31191,28.6
975,1,78,30011,29.1
975,1,79,30021,29.5
975,1,80,30031,29.8
975,1,81,30041,30.3
975,1,82,30051,30.5
975,1,83,30091,31.4
975,1,84,30081,32
975,1,85,44071,32.3
975,1,86,44519,32.8
975,1,87,44529,33.1
975,1,88,44469,33.4
975,1,89,44539,33.9
975,1,90,44399,34.4
975,1,91,44299,34.7
975,1,92,44289,35
975,1,93,44279,35.4
975,1,94,44141,35.8
